Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_RNAP-S2P,EM16-09-A_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-09-A_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_RNAP-S2P,EM16-09-A_C127_S2_1514_RNAP-S2P-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,RNAP-S2P,ENSMUSG00000181222,POLR2A,RNAP-S2P IF image in C127 cells in MS,3D SIM OMX V3 RNAP-S2P IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-ES_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K4me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-ES_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K4me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-ES_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K4me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-ES_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K4me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-ES_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K4me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-LS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-LS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-LS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-LS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-LS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K4me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K4me2,EM16-09-A_C127_S4_1514_H3K4me2-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K4me2,ENSMUSG00000060743,H3f3a,H3K4me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-ES_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in ES,3D SIM OMX V3 H3K27me3 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-ES_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in ES,3D SIM OMX V3 H3K27me3 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-ES_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in ES,3D SIM OMX V3 H3K27me3 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-ES_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in ES,3D SIM OMX V3 H3K27me3 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-ES_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in ES,3D SIM OMX V3 H3K27me3 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-LS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in LS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-LS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in LS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-LS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in LS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-LS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in LS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-LS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in LS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K27me3 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K27me3,EM16-09-A_C127_S5_1514_H3K27me3-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K27me3,ENSMUSG00000060743,H3f3a,H3K27me3 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-ES_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-ES_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-ES_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-ES_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-ES_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-LS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-LS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-LS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-LS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-LS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-MS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-MS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-MS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-MS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_EdU-MS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,MS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in MS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in MS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-ES_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-ES_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-ES_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-ES_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-ES_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,ES,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in ES,3D SIM OMX V3 H3K9me2 IF image in C127 cells in ES,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-LS_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-LS_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-LS_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-LS_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_EdU-LS_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,LS,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in LS,3D SIM OMX V3 H3K9me2 IF image in C127 cells in LS,Miron-C127-EdU/EM16-09-A-EdU,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green, 405: EdU"
