Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Cell Cycle Stage],Experimental Condition [Marker],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Assay Description],Comment [Image Description],Comment [Image File Path],Comment [Image File Type],Channels
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me2,EM16-09-A_C127_S6_1514_H3K9me2-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me2,ENSMUSG00000060743,H3f3a,H3K9me2 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me2 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K9me3,EM16-09-A_C127_S7_1514_H3K9me3-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K9me3,ENSMUSG00000060743,H3f3a,H3K9me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K9me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_SAF-A,EM16-09-A_C127_S8_1514_SAF-A-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,SAF-A,ENSMUSG00000100725,Gm28062,SAF-A IF image in C127 cells in G1,3D SIM OMX V3 SAF-A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Smc3,EM16-09-A_C127_S9_1514_Smc3-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Smc3,ENSMUSG00000108055,SMC3,Smc3 IF image in C127 cells in G1,3D SIM OMX V3 Smc3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-A-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_CTCF,EM16-09-B_C127_S12_1514_CTCF-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,CTCF,ENSMUSG00000005698,CTCF,CTCF IF image in C127 cells in G1,3D SIM OMX V3 CTCF IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_04_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_05_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_06_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_07_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_08_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_09_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_Macro-H2A,EM16-09-B_C127_S4_1514_Macro-H2A-594_Sytox_G1_10_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,Macro-H2A,ENSMUSG00000015937,H2afy,Macro-H2A IF image in C127 cells in G1,3D SIM OMX V3 Macro-H2A IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-09-B_C127_S5_1514_H3K4me3-594_Sytox_G1_01_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-09-B_C127_S5_1514_H3K4me3-594_Sytox_G1_02_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
C127_H3K4me3,EM16-09-B_C127_S5_1514_H3K4me3-594_Sytox_G1_03_SIR_EAL_THR.tif,Mus musculus,NCBITaxon,NCBITaxon_10090,C127,,,G1,H3K4me3,ENSMUSG00000060743,H3f3a,H3K4me3 IF image in C127 cells in G1,3D SIM OMX V3 H3K4me3 IF image in C127 cells in G1,Miron-C127-G1/EM16-09-B-G1,"Raw, reconstructed, aligned","594: IF signal, 488: Sytox green"
